in_gene	out_gene	ev_type
Dmel_FBpp0302925_tj	Spis_XP_022794775_1	ortholog_int
Dmel_FBpp0302925_tj	Fspp_ffun1_m4_1649_m1	ortholog_int
Dmel_FBpp0302925_tj	Gfas_gfas1.m1.19095.m1	ortholog_int
Dmel_FBpp0302925_tj	Spis_XP_022791124_1	ortholog_int
Dmel_FBpp0302925_tj	Sros_PTSG_00681	ortholog_int
Dmel_FBpp0302925_tj	Fspp_ffun1_m4_1644_m1	ortholog_int
Dmel_FBpp0302925_tj	Gasp_gasp1.m3.12143.m1	ortholog_int
Dmel_FBpp0302925_tj	Smed_dd_Smed_v6_1864_0	ortholog_int
Dmel_FBpp0302925_tj	Pbac_sb2668191	ortholog_int
Dmel_FBpp0302925_tj	Ctel_CapteP184448	ortholog_int
Dmel_FBpp0302925_tj	Nvec_v1g18367	ortholog_int
Dmel_FBpp0302925_tj	Adig_XP_015773566.1	ortholog_int
Dmel_FBpp0302925_tj	Spis_XP_022791128_1	ortholog_int
Dmel_FBpp0302925_tj	Tadh_P60298	ortholog_int
Dmel_FBpp0302925_tj	Aque_18822_001	ortholog_int
Dmel_FBpp0302925_tj	Gasp_gasp1.m3.12148.m1	ortholog_int
Dmel_FBpp0302925_tj	Exapal_XP_020904685.1	ortholog_int
Dmel_FBpp0302925_tj	Adig_XP_015769152.1	ortholog_int
Dmel_FBpp0302925_tj	Xesp_005274	ortholog_int
Dmel_FBpp0302925_tj	Hhon_g08089_t1	ortholog_int
Dmel_FBpp0302925_tj	Sros_PTSG_04825	ortholog_int
Dmel_FBpp0302925_tj	Emue_0018g91a	ortholog_int
Dmel_FBpp0302925_tj	Adig_XP_015769153.1	ortholog_int
Dmel_FBpp0302925_tj	Xesp_022647	ortholog_int
Dmel_FBpp0302925_tj	Gasp_gasp1.m3.12146.m1	ortholog_int
Dmel_FBpp0302925_tj	Hhon_g05306_t1	ortholog_int
Dmel_FBpp0302925_tj	Gasp_gasp1.m3.12145.m1	ortholog_int
Dmel_FBpp0302925_tj	Spis_XP_022791098_1	ortholog_int
Dmel_FBpp0302925_tj	Scil_67478	ortholog_int
Dmel_FBpp0302925_tj	Spis_XP_022791102_1	ortholog_int
Dmel_FBpp0302925_tj	Fspp_ffun1_m4_1643_m1	ortholog_int
Dmel_FBpp0302925_tj	Spis_XP_022791127_1	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.15100.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Dgig_XP_028394891.1	ortholog_int
Hsap_ENSG00000178573_MAF	Adig_XP_015777100.1	ortholog_int
Hsap_ENSG00000178573_MAF	Spis_XP_022791093_1	ortholog_int
Hsap_ENSG00000178573_MAF	Fspp_ffun1_m4_29137_m1	ortholog_int
Hsap_ENSG00000178573_MAF	Fspp_ffun1_m4_1651_m1	ortholog_int
Hsap_ENSG00000178573_MAF	Spis_XP_022794205_1	ortholog_int
Hsap_ENSG00000178573_MAF	Gfas_gfas1.m1.19094.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.12147.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Gfas_gfas1.m1.19096.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Gfas_gfas1.m1.306.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Nvec_v1g86952	ortholog_int
Hsap_ENSG00000178573_MAF	Mlei_ML3055_g29_t1	ortholog_int
Hsap_ENSG00000178573_MAF	Aaur_Seg2179_2	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.24072.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Sros_PTSG_03707	ortholog_int
Hsap_ENSG00000178573_MAF	Ocar_g9504.t1	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.12142.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Dgig_XP_028410113.1	ortholog_int
Hsap_ENSG00000178573_MAF	Adig_XP_015769133.1	ortholog_int
Hsap_ENSG00000178573_MAF	Fspp_ffun1_m4_29136_m1	ortholog_int
Hsap_ENSG00000178573_MAF	Gfas_gfas1.m1.7764.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Smed_dd_Smed_v6_10446_0	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.12144.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Fspp_ffun1_m4_1650_m1	ortholog_int
Hsap_ENSG00000178573_MAF	Xesp_003756	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.8586.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Adig_XP_015769134.1	ortholog_int
Hsap_ENSG00000178573_MAF	Fspp_ffun1_m4_1642_m1	ortholog_int
Hsap_ENSG00000178573_MAF	Gfas_gfas1.m1.300.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Cowc_CAOG_07174	ortholog_int
Hsap_ENSG00000178573_MAF	Morvir_scaffold205.g15.t1	ortholog_int
Hsap_ENSG00000178573_MAF	Fspp_ffun1_m4_1653_m1	ortholog_int
Hsap_ENSG00000178573_MAF	Tadh_P52591	ortholog_int
Hsap_ENSG00000178573_MAF	Fspp_ffun1_m4_16723_m1	ortholog_int
Hsap_ENSG00000178573_MAF	Nvec_v1g118896	ortholog_int
Hsap_ENSG00000178573_MAF	Dgig_XP_028410891.1	ortholog_int
Hsap_ENSG00000178573_MAF	Gfas_gfas1.m1.301.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Xesp_022606	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.15101.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Spis_XP_022794775_1	ortholog_int
Hsap_ENSG00000178573_MAF	Fspp_ffun1_m4_1649_m1	ortholog_int
Hsap_ENSG00000178573_MAF	Gfas_gfas1.m1.19095.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Spis_XP_022791124_1	ortholog_int
Hsap_ENSG00000178573_MAF	Sros_PTSG_00681	ortholog_int
Hsap_ENSG00000178573_MAF	Fspp_ffun1_m4_1644_m1	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.12143.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Smed_dd_Smed_v6_1864_0	ortholog_int
Hsap_ENSG00000178573_MAF	Pbac_sb2668191	ortholog_int
Hsap_ENSG00000178573_MAF	Ctel_CapteP184448	ortholog_int
Hsap_ENSG00000178573_MAF	Nvec_v1g18367	ortholog_int
Hsap_ENSG00000178573_MAF	Adig_XP_015773566.1	ortholog_int
Hsap_ENSG00000178573_MAF	Spis_XP_022791128_1	ortholog_int
Hsap_ENSG00000178573_MAF	Tadh_P60298	ortholog_int
Hsap_ENSG00000178573_MAF	Aque_18822_001	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.12148.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Exapal_XP_020904685.1	ortholog_int
Hsap_ENSG00000178573_MAF	Adig_XP_015769152.1	ortholog_int
Hsap_ENSG00000178573_MAF	Xesp_005274	ortholog_int
Hsap_ENSG00000178573_MAF	Hhon_g08089_t1	ortholog_int
Hsap_ENSG00000178573_MAF	Sros_PTSG_04825	ortholog_int
Hsap_ENSG00000178573_MAF	Emue_0018g91a	ortholog_int
Hsap_ENSG00000178573_MAF	Adig_XP_015769153.1	ortholog_int
Hsap_ENSG00000178573_MAF	Xesp_022647	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.12146.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Hhon_g05306_t1	ortholog_int
Hsap_ENSG00000178573_MAF	Gasp_gasp1.m3.12145.m1	ortholog_int
Hsap_ENSG00000178573_MAF	Spis_XP_022791098_1	ortholog_int
Hsap_ENSG00000178573_MAF	Scil_67478	ortholog_int
Hsap_ENSG00000178573_MAF	Spis_XP_022791102_1	ortholog_int
Hsap_ENSG00000178573_MAF	Fspp_ffun1_m4_1643_m1	ortholog_int
Hsap_ENSG00000178573_MAF	Spis_XP_022791127_1	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.15100.m1	ortholog_int
Chem_TCONS_00060774_1	Dgig_XP_028394891.1	ortholog_int
Chem_TCONS_00060774_1	Adig_XP_015777100.1	ortholog_int
Chem_TCONS_00060774_1	Spis_XP_022791093_1	ortholog_int
Chem_TCONS_00060774_1	Fspp_ffun1_m4_29137_m1	ortholog_int
Chem_TCONS_00060774_1	Fspp_ffun1_m4_1651_m1	ortholog_int
Chem_TCONS_00060774_1	Spis_XP_022794205_1	ortholog_int
Chem_TCONS_00060774_1	Gfas_gfas1.m1.19094.m1	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.12147.m1	ortholog_int
Chem_TCONS_00060774_1	Gfas_gfas1.m1.19096.m1	ortholog_int
Chem_TCONS_00060774_1	Gfas_gfas1.m1.306.m1	ortholog_int
Chem_TCONS_00060774_1	Nvec_v1g86952	ortholog_int
Chem_TCONS_00060774_1	Mlei_ML3055_g29_t1	ortholog_int
Chem_TCONS_00060774_1	Aaur_Seg2179_2	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.24072.m1	ortholog_int
Chem_TCONS_00060774_1	Sros_PTSG_03707	ortholog_int
Chem_TCONS_00060774_1	Ocar_g9504.t1	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.12142.m1	ortholog_int
Chem_TCONS_00060774_1	Dgig_XP_028410113.1	ortholog_int
Chem_TCONS_00060774_1	Adig_XP_015769133.1	ortholog_int
Chem_TCONS_00060774_1	Fspp_ffun1_m4_29136_m1	ortholog_int
Chem_TCONS_00060774_1	Gfas_gfas1.m1.7764.m1	ortholog_int
Chem_TCONS_00060774_1	Smed_dd_Smed_v6_10446_0	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.12144.m1	ortholog_int
Chem_TCONS_00060774_1	Fspp_ffun1_m4_1650_m1	ortholog_int
Chem_TCONS_00060774_1	Xesp_003756	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.8586.m1	ortholog_int
Chem_TCONS_00060774_1	Adig_XP_015769134.1	ortholog_int
Chem_TCONS_00060774_1	Fspp_ffun1_m4_1642_m1	ortholog_int
Chem_TCONS_00060774_1	Gfas_gfas1.m1.300.m1	ortholog_int
Chem_TCONS_00060774_1	Cowc_CAOG_07174	ortholog_int
Chem_TCONS_00060774_1	Morvir_scaffold205.g15.t1	ortholog_int
Chem_TCONS_00060774_1	Fspp_ffun1_m4_1653_m1	ortholog_int
Chem_TCONS_00060774_1	Tadh_P52591	ortholog_int
Chem_TCONS_00060774_1	Fspp_ffun1_m4_16723_m1	ortholog_int
Chem_TCONS_00060774_1	Nvec_v1g118896	ortholog_int
Chem_TCONS_00060774_1	Dgig_XP_028410891.1	ortholog_int
Chem_TCONS_00060774_1	Gfas_gfas1.m1.301.m1	ortholog_int
Chem_TCONS_00060774_1	Xesp_022606	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.15101.m1	ortholog_int
Chem_TCONS_00060774_1	Spis_XP_022794775_1	ortholog_int
Chem_TCONS_00060774_1	Fspp_ffun1_m4_1649_m1	ortholog_int
Chem_TCONS_00060774_1	Gfas_gfas1.m1.19095.m1	ortholog_int
Chem_TCONS_00060774_1	Spis_XP_022791124_1	ortholog_int
Chem_TCONS_00060774_1	Sros_PTSG_00681	ortholog_int
Chem_TCONS_00060774_1	Fspp_ffun1_m4_1644_m1	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.12143.m1	ortholog_int
Chem_TCONS_00060774_1	Smed_dd_Smed_v6_1864_0	ortholog_int
Chem_TCONS_00060774_1	Pbac_sb2668191	ortholog_int
Chem_TCONS_00060774_1	Ctel_CapteP184448	ortholog_int
Chem_TCONS_00060774_1	Nvec_v1g18367	ortholog_int
Chem_TCONS_00060774_1	Adig_XP_015773566.1	ortholog_int
Chem_TCONS_00060774_1	Spis_XP_022791128_1	ortholog_int
Chem_TCONS_00060774_1	Tadh_P60298	ortholog_int
Chem_TCONS_00060774_1	Aque_18822_001	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.12148.m1	ortholog_int
Chem_TCONS_00060774_1	Exapal_XP_020904685.1	ortholog_int
Chem_TCONS_00060774_1	Adig_XP_015769152.1	ortholog_int
Chem_TCONS_00060774_1	Xesp_005274	ortholog_int
Chem_TCONS_00060774_1	Hhon_g08089_t1	ortholog_int
Chem_TCONS_00060774_1	Sros_PTSG_04825	ortholog_int
Chem_TCONS_00060774_1	Emue_0018g91a	ortholog_int
Chem_TCONS_00060774_1	Adig_XP_015769153.1	ortholog_int
Chem_TCONS_00060774_1	Xesp_022647	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.12146.m1	ortholog_int
Chem_TCONS_00060774_1	Hhon_g05306_t1	ortholog_int
Chem_TCONS_00060774_1	Gasp_gasp1.m3.12145.m1	ortholog_int
Chem_TCONS_00060774_1	Spis_XP_022791098_1	ortholog_int
Chem_TCONS_00060774_1	Scil_67478	ortholog_int
Chem_TCONS_00060774_1	Spis_XP_022791102_1	ortholog_int
Chem_TCONS_00060774_1	Fspp_ffun1_m4_1643_m1	ortholog_int
Chem_TCONS_00060774_1	Spis_XP_022791127_1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.15100.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Dgig_XP_028394891.1	ortholog_int
Hsap_ENSG00000182759_MAFA	Adig_XP_015777100.1	ortholog_int
Hsap_ENSG00000182759_MAFA	Spis_XP_022791093_1	ortholog_int
Hsap_ENSG00000182759_MAFA	Fspp_ffun1_m4_29137_m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Fspp_ffun1_m4_1651_m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Spis_XP_022794205_1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gfas_gfas1.m1.19094.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.12147.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gfas_gfas1.m1.19096.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gfas_gfas1.m1.306.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Nvec_v1g86952	ortholog_int
Hsap_ENSG00000182759_MAFA	Mlei_ML3055_g29_t1	ortholog_int
Hsap_ENSG00000182759_MAFA	Aaur_Seg2179_2	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.24072.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Sros_PTSG_03707	ortholog_int
Hsap_ENSG00000182759_MAFA	Ocar_g9504.t1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.12142.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Dgig_XP_028410113.1	ortholog_int
Hsap_ENSG00000182759_MAFA	Adig_XP_015769133.1	ortholog_int
Hsap_ENSG00000182759_MAFA	Fspp_ffun1_m4_29136_m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gfas_gfas1.m1.7764.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Smed_dd_Smed_v6_10446_0	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.12144.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Fspp_ffun1_m4_1650_m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Xesp_003756	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.8586.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Adig_XP_015769134.1	ortholog_int
Hsap_ENSG00000182759_MAFA	Fspp_ffun1_m4_1642_m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gfas_gfas1.m1.300.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Cowc_CAOG_07174	ortholog_int
Hsap_ENSG00000182759_MAFA	Morvir_scaffold205.g15.t1	ortholog_int
Hsap_ENSG00000182759_MAFA	Fspp_ffun1_m4_1653_m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Tadh_P52591	ortholog_int
Hsap_ENSG00000182759_MAFA	Fspp_ffun1_m4_16723_m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Nvec_v1g118896	ortholog_int
Hsap_ENSG00000182759_MAFA	Dgig_XP_028410891.1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gfas_gfas1.m1.301.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Xesp_022606	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.15101.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Spis_XP_022794775_1	ortholog_int
Hsap_ENSG00000182759_MAFA	Fspp_ffun1_m4_1649_m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gfas_gfas1.m1.19095.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Spis_XP_022791124_1	ortholog_int
Hsap_ENSG00000182759_MAFA	Sros_PTSG_00681	ortholog_int
Hsap_ENSG00000182759_MAFA	Fspp_ffun1_m4_1644_m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.12143.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Smed_dd_Smed_v6_1864_0	ortholog_int
Hsap_ENSG00000182759_MAFA	Pbac_sb2668191	ortholog_int
Hsap_ENSG00000182759_MAFA	Ctel_CapteP184448	ortholog_int
Hsap_ENSG00000182759_MAFA	Nvec_v1g18367	ortholog_int
Hsap_ENSG00000182759_MAFA	Adig_XP_015773566.1	ortholog_int
Hsap_ENSG00000182759_MAFA	Spis_XP_022791128_1	ortholog_int
Hsap_ENSG00000182759_MAFA	Tadh_P60298	ortholog_int
Hsap_ENSG00000182759_MAFA	Aque_18822_001	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.12148.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Exapal_XP_020904685.1	ortholog_int
Hsap_ENSG00000182759_MAFA	Adig_XP_015769152.1	ortholog_int
Hsap_ENSG00000182759_MAFA	Xesp_005274	ortholog_int
Hsap_ENSG00000182759_MAFA	Hhon_g08089_t1	ortholog_int
Hsap_ENSG00000182759_MAFA	Sros_PTSG_04825	ortholog_int
Hsap_ENSG00000182759_MAFA	Emue_0018g91a	ortholog_int
Hsap_ENSG00000182759_MAFA	Adig_XP_015769153.1	ortholog_int
Hsap_ENSG00000182759_MAFA	Xesp_022647	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.12146.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Hhon_g05306_t1	ortholog_int
Hsap_ENSG00000182759_MAFA	Gasp_gasp1.m3.12145.m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Spis_XP_022791098_1	ortholog_int
Hsap_ENSG00000182759_MAFA	Scil_67478	ortholog_int
Hsap_ENSG00000182759_MAFA	Spis_XP_022791102_1	ortholog_int
Hsap_ENSG00000182759_MAFA	Fspp_ffun1_m4_1643_m1	ortholog_int
Hsap_ENSG00000182759_MAFA	Spis_XP_022791127_1	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.15100.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Dgig_XP_028394891.1	ortholog_int
Hsap_ENSG00000285493_NRL	Adig_XP_015777100.1	ortholog_int
Hsap_ENSG00000285493_NRL	Spis_XP_022791093_1	ortholog_int
Hsap_ENSG00000285493_NRL	Fspp_ffun1_m4_29137_m1	ortholog_int
Hsap_ENSG00000285493_NRL	Fspp_ffun1_m4_1651_m1	ortholog_int
Hsap_ENSG00000285493_NRL	Spis_XP_022794205_1	ortholog_int
Hsap_ENSG00000285493_NRL	Gfas_gfas1.m1.19094.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.12147.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Gfas_gfas1.m1.19096.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Gfas_gfas1.m1.306.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Nvec_v1g86952	ortholog_int
Hsap_ENSG00000285493_NRL	Mlei_ML3055_g29_t1	ortholog_int
Hsap_ENSG00000285493_NRL	Aaur_Seg2179_2	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.24072.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Sros_PTSG_03707	ortholog_int
Hsap_ENSG00000285493_NRL	Ocar_g9504.t1	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.12142.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Dgig_XP_028410113.1	ortholog_int
Hsap_ENSG00000285493_NRL	Adig_XP_015769133.1	ortholog_int
Hsap_ENSG00000285493_NRL	Fspp_ffun1_m4_29136_m1	ortholog_int
Hsap_ENSG00000285493_NRL	Gfas_gfas1.m1.7764.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Smed_dd_Smed_v6_10446_0	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.12144.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Fspp_ffun1_m4_1650_m1	ortholog_int
Hsap_ENSG00000285493_NRL	Xesp_003756	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.8586.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Adig_XP_015769134.1	ortholog_int
Hsap_ENSG00000285493_NRL	Fspp_ffun1_m4_1642_m1	ortholog_int
Hsap_ENSG00000285493_NRL	Gfas_gfas1.m1.300.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Cowc_CAOG_07174	ortholog_int
Hsap_ENSG00000285493_NRL	Morvir_scaffold205.g15.t1	ortholog_int
Hsap_ENSG00000285493_NRL	Fspp_ffun1_m4_1653_m1	ortholog_int
Hsap_ENSG00000285493_NRL	Tadh_P52591	ortholog_int
Hsap_ENSG00000285493_NRL	Fspp_ffun1_m4_16723_m1	ortholog_int
Hsap_ENSG00000285493_NRL	Nvec_v1g118896	ortholog_int
Hsap_ENSG00000285493_NRL	Dgig_XP_028410891.1	ortholog_int
Hsap_ENSG00000285493_NRL	Gfas_gfas1.m1.301.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Xesp_022606	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.15101.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Spis_XP_022794775_1	ortholog_int
Hsap_ENSG00000285493_NRL	Fspp_ffun1_m4_1649_m1	ortholog_int
Hsap_ENSG00000285493_NRL	Gfas_gfas1.m1.19095.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Spis_XP_022791124_1	ortholog_int
Hsap_ENSG00000285493_NRL	Sros_PTSG_00681	ortholog_int
Hsap_ENSG00000285493_NRL	Fspp_ffun1_m4_1644_m1	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.12143.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Smed_dd_Smed_v6_1864_0	ortholog_int
Hsap_ENSG00000285493_NRL	Pbac_sb2668191	ortholog_int
Hsap_ENSG00000285493_NRL	Ctel_CapteP184448	ortholog_int
Hsap_ENSG00000285493_NRL	Nvec_v1g18367	ortholog_int
Hsap_ENSG00000285493_NRL	Adig_XP_015773566.1	ortholog_int
Hsap_ENSG00000285493_NRL	Spis_XP_022791128_1	ortholog_int
Hsap_ENSG00000285493_NRL	Tadh_P60298	ortholog_int
Hsap_ENSG00000285493_NRL	Aque_18822_001	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.12148.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Exapal_XP_020904685.1	ortholog_int
Hsap_ENSG00000285493_NRL	Adig_XP_015769152.1	ortholog_int
Hsap_ENSG00000285493_NRL	Xesp_005274	ortholog_int
Hsap_ENSG00000285493_NRL	Hhon_g08089_t1	ortholog_int
Hsap_ENSG00000285493_NRL	Sros_PTSG_04825	ortholog_int
Hsap_ENSG00000285493_NRL	Emue_0018g91a	ortholog_int
Hsap_ENSG00000285493_NRL	Adig_XP_015769153.1	ortholog_int
Hsap_ENSG00000285493_NRL	Xesp_022647	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.12146.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Hhon_g05306_t1	ortholog_int
Hsap_ENSG00000285493_NRL	Gasp_gasp1.m3.12145.m1	ortholog_int
Hsap_ENSG00000285493_NRL	Spis_XP_022791098_1	ortholog_int
Hsap_ENSG00000285493_NRL	Scil_67478	ortholog_int
Hsap_ENSG00000285493_NRL	Spis_XP_022791102_1	ortholog_int
Hsap_ENSG00000285493_NRL	Fspp_ffun1_m4_1643_m1	ortholog_int
Hsap_ENSG00000285493_NRL	Spis_XP_022791127_1	ortholog_int
Mmus_ENSMUSG00000047591	Gasp_gasp1.m3.15100.m1	ortholog_int
Mmus_ENSMUSG00000047591	Dgig_XP_028394891.1	ortholog_int
Mmus_ENSMUSG00000047591	Adig_XP_015777100.1	ortholog_int
Mmus_ENSMUSG00000047591	Spis_XP_022791093_1	ortholog_int
Mmus_ENSMUSG00000047591	Fspp_ffun1_m4_29137_m1	ortholog_int
Mmus_ENSMUSG00000047591	Fspp_ffun1_m4_1651_m1	ortholog_int
Mmus_ENSMUSG00000047591	Spis_XP_022794205_1	ortholog_int
Mmus_ENSMUSG00000047591	Gfas_gfas1.m1.19094.m1	ortholog_int
Mmus_ENSMUSG00000047591	Gasp_gasp1.m3.12147.m1	ortholog_int
Mmus_ENSMUSG00000047591	Gfas_gfas1.m1.19096.m1	ortholog_int
Mmus_ENSMUSG00000047591	Gfas_gfas1.m1.306.m1	ortholog_int
Mmus_ENSMUSG00000047591	Nvec_v1g86952	ortholog_int
Mmus_ENSMUSG00000047591	Mlei_ML3055_g29_t1	ortholog_int
Mmus_ENSMUSG00000047591	Aaur_Seg2179_2	ortholog_int
Mmus_ENSMUSG00000047591	Gasp_gasp1.m3.24072.m1	ortholog_int
Mmus_ENSMUSG00000047591	Sros_PTSG_03707	ortholog_int
Mmus_ENSMUSG00000047591	Ocar_g9504.t1	ortholog_int
Mmus_ENSMUSG00000047591	Gasp_gasp1.m3.12142.m1	ortholog_int
Mmus_ENSMUSG00000047591	Dgig_XP_028410113.1	ortholog_int
Mmus_ENSMUSG00000047591	Adig_XP_015769133.1	ortholog_int
Mmus_ENSMUSG00000047591	Fspp_ffun1_m4_29136_m1	ortholog_int
Mmus_ENSMUSG00000047591	Gfas_gfas1.m1.7764.m1	ortholog_int
Mmus_ENSMUSG00000047591	Smed_dd_Smed_v6_10446_0	ortholog_int
Mmus_ENSMUSG00000047591	Gasp_gasp1.m3.12144.m1	ortholog_int
Mmus_ENSMUSG00000047591	Fspp_ffun1_m4_1650_m1	ortholog_int
Mmus_ENSMUSG00000047591	Xesp_003756	ortholog_int
Mmus_ENSMUSG00000047591	Gasp_gasp1.m3.8586.m1	ortholog_int
Mmus_ENSMUSG00000047591	Adig_XP_015769134.1	ortholog_int
Mmus_ENSMUSG00000047591	Fspp_ffun1_m4_1642_m1	ortholog_int
Mmus_ENSMUSG00000047591	Gfas_gfas1.m1.300.m1	ortholog_int
Mmus_ENSMUSG00000047591	Cowc_CAOG_07174	ortholog_int
Mmus_ENSMUSG00000047591	Morvir_scaffold205.g15.t1	ortholog_int
Mmus_ENSMUSG00000047591	Fspp_ffun1_m4_1653_m1	ortholog_int
Mmus_ENSMUSG00000047591	Tadh_P52591	ortholog_int
Mmus_ENSMUSG00000047591	Fspp_ffun1_m4_16723_m1	ortholog_int
Mmus_ENSMUSG00000047591	Nvec_v1g118896	ortholog_int
Mmus_ENSMUSG00000047591	Dgig_XP_028410891.1	ortholog_int
