in_gene	out_gene	ev_type
Tetwil_Twilhelma_g5103.t1	Sphfal_Sphfalx05G099800.2.p	outparalog_int
Tetwil_Twilhelma_g5103.t1	Smoe_EFJ37823	outparalog_int
Tetwil_Twilhelma_g5103.t1	Plamic_ANCSI_11133.mRNA.1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Clyhem_TCONS_00065612-protein	outparalog_int
Tetwil_Twilhelma_g5103.t1	Aque_Aqu2.1.28819_001	outparalog_int
Tetwil_Twilhelma_g5103.t1	Nvec_NVE23290	outparalog_int
Tetwil_Twilhelma_g5103.t1	Tetwil_Twilhelma_g9042.t1	inparalog_int
Tetwil_Twilhelma_g5103.t1	Ttra_KNC51570	outparalog_int
Tetwil_Twilhelma_g5103.t1	Ccin_EAU88440	outparalog_int
Tetwil_Twilhelma_g5103.t1	Helrob_HelroP104360	outparalog_int
Tetwil_Twilhelma_g5103.t1	Tadh_P49824	outparalog_int
Tetwil_Twilhelma_g5103.t1	Nk52_evm46s208	outparalog_int
Tetwil_Twilhelma_g5103.t1	Coerev_PIA18176.1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Tcas_XP_008190490.1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Umbram_174584	outparalog_int
Tetwil_Twilhelma_g5103.t1	Spur_XP_780290.4	outparalog_int
Tetwil_Twilhelma_g5103.t1	Morvir_scaffold61.g59.t2	outparalog_int
Tetwil_Twilhelma_g5103.t1	Phatri_Phatr3_J42595.p1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Hydvul_Sc4wPfr_106.g23544.t1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Exapal_XP_020902878.1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Sarc_Sarc4_g23913T	outparalog_int
Tetwil_Twilhelma_g5103.t1	Linana_g7007.t1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Clim_evm3s239	outparalog_int
Tetwil_Twilhelma_g5103.t1	Dpul_EFX71856	outparalog_int
Tetwil_Twilhelma_g5103.t1	Cang_ORZ30903	outparalog_int
Tetwil_Twilhelma_g5103.t1	Cocsub_XP_005644157.1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Rhidel_EIE82251	outparalog_int
Tetwil_Twilhelma_g5103.t1	Mbre_EDQ91844	outparalog_int
Tetwil_Twilhelma_g5103.t1	Spun_KND01460	outparalog_int
Tetwil_Twilhelma_g5103.t1	Aano_EGB13194	outparalog_int
Tetwil_Twilhelma_g5103.t1	Ctel_CapteP226024	outparalog_int
Tetwil_Twilhelma_g5103.t1	Hsap_ENSP00000366271.3	outparalog_int
Tetwil_Twilhelma_g5103.t1	Spis_XP_022780880_1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Hsap_ENSP00000432786.1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Aano_EGB07333	outparalog_int
Tetwil_Twilhelma_g5103.t1	Esil_CBJ48573	outparalog_int
Tetwil_Twilhelma_g5103.t1	Morelo_OAQ25550	outparalog_int
Tetwil_Twilhelma_g5103.t1	Acas_ELR20212	outparalog_int
Tetwil_Twilhelma_g5103.t1	Morvir_scaffold61.g59.t1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Hduj_OQV18915.1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Lpol_XP_013778988.1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Pbla_XP_018283993.1	outparalog_int
Tetwil_Twilhelma_g5103.t1	Tmel_CAZ83162	outparalog_int
Scil_scpid71096	Phoaus_g6500.t1	outparalog_int
Scil_scpid71096	Auraur_scaffold584.g6.t1	outparalog_int
Scil_scpid71096	Amac_KNE62073	outparalog_int
Scil_scpid71096	Drer_ENSDARP00000152899.1	outparalog_int
Scil_scpid71096	Mcir_OAD01724	outparalog_int
Scil_scpid71096	Drer_ENSDARP00000093306.3	outparalog_int
Scil_scpid71096	Skow_XP_006819064.1	outparalog_int
Scil_scpid71096	Klenit_GAQ85343.1	outparalog_int
Scil_scpid71096	Diprot_Gene.21815	outparalog_int
Scil_scpid71096	Cmer_CMB046CT	outparalog_int
Scil_scpid71096	Apla_XP_022085617.1	outparalog_int
Scil_scpid71096	Plamic_ANCSI_02395.mRNA.1	outparalog_int
Scil_scpid71096	Sros_EGD82655	outparalog_int
Scil_scpid71096	Sphfal_Sphfalx05G099800.1.p	outparalog_int
Scil_scpid71096	Ramvar_GAU93788.1	outparalog_int
Scil_scpid71096	Tetwil_Twilhelma_g9042.t2	outparalog_int
Scil_scpid71096	Plafun_PRP79815	outparalog_int
Scil_scpid71096	Ppat_Pp3c9_3630V3.1	outparalog_int
Scil_scpid71096	Emue_0015g84a	outparalog_int
Scil_scpid71096	Umay_KIS67423	outparalog_int
Scil_scpid71096	Cfra_CFRG5440T1	outparalog_int
Scil_scpid71096	Lpol_XP_022243924.1	outparalog_int
Scil_scpid71096	Sacu_v1.1_s0001.g000659	outparalog_int
Scil_scpid71096	Cscu_XP_023242355.1	outparalog_int
Scil_scpid71096	Rirr_GBC31426	outparalog_int
Scil_scpid71096	Porpur_KAA8496554.1	outparalog_int
Scil_scpid71096	Cmer_CMB082CT	outparalog_int
Scil_scpid71096	Sros_EGD77623	outparalog_int
Scil_scpid71096	Hydvul_Sc4wPfr_106.g23544.t2	outparalog_int
Scil_scpid71096	Lpol_XP_022243922.1	outparalog_int
Scil_scpid71096	Dmel_FBpp0289915	outparalog_int
Scil_scpid71096	Plebac_Pbla_mRNA_15689	outparalog_int
Scil_scpid71096	Tcas_XP_970863.2	outparalog_int
Scil_scpid71096	Lgig_LotgiP52553	outparalog_int
Scil_scpid71096	Marpol_PTQ27593	outparalog_int
Scil_scpid71096	Coka_g14475.t1	outparalog_int
Scil_scpid71096	Apla_XP_022085616.1	outparalog_int
Scil_scpid71096	Cneo_AAW44468	outparalog_int
Scil_scpid71096	Cint_ENSCINP00000005646.3	outparalog_int
Scil_scpid71096	Sphfal_Sphfalx05G099800.2.p	outparalog_int
Scil_scpid71096	Smoe_EFJ37823	outparalog_int
Scil_scpid71096	Plamic_ANCSI_11133.mRNA.1	outparalog_int
Scil_scpid71096	Clyhem_TCONS_00065612-protein	outparalog_int
Scil_scpid71096	Aque_Aqu2.1.28819_001	outparalog_int
Scil_scpid71096	Nvec_NVE23290	outparalog_int
Scil_scpid71096	Tetwil_Twilhelma_g9042.t1	outparalog_int
Scil_scpid71096	Ttra_KNC51570	outparalog_int
Scil_scpid71096	Ccin_EAU88440	outparalog_int
Scil_scpid71096	Helrob_HelroP104360	outparalog_int
Scil_scpid71096	Tadh_P49824	outparalog_int
Scil_scpid71096	Nk52_evm46s208	outparalog_int
Scil_scpid71096	Coerev_PIA18176.1	outparalog_int
Scil_scpid71096	Tcas_XP_008190490.1	outparalog_int
Scil_scpid71096	Umbram_174584	outparalog_int
Scil_scpid71096	Spur_XP_780290.4	outparalog_int
Scil_scpid71096	Morvir_scaffold61.g59.t2	outparalog_int
Scil_scpid71096	Phatri_Phatr3_J42595.p1	outparalog_int
Scil_scpid71096	Hydvul_Sc4wPfr_106.g23544.t1	outparalog_int
Scil_scpid71096	Exapal_XP_020902878.1	outparalog_int
Scil_scpid71096	Sarc_Sarc4_g23913T	outparalog_int
Scil_scpid71096	Linana_g7007.t1	outparalog_int
Scil_scpid71096	Clim_evm3s239	outparalog_int
Scil_scpid71096	Dpul_EFX71856	outparalog_int
Scil_scpid71096	Cang_ORZ30903	outparalog_int
Scil_scpid71096	Cocsub_XP_005644157.1	outparalog_int
Scil_scpid71096	Rhidel_EIE82251	outparalog_int
Scil_scpid71096	Mbre_EDQ91844	outparalog_int
Scil_scpid71096	Spun_KND01460	outparalog_int
Scil_scpid71096	Aano_EGB13194	outparalog_int
Scil_scpid71096	Ctel_CapteP226024	outparalog_int
Scil_scpid71096	Hsap_ENSP00000366271.3	outparalog_int
Scil_scpid71096	Spis_XP_022780880_1	outparalog_int
Scil_scpid71096	Hsap_ENSP00000432786.1	outparalog_int
Scil_scpid71096	Aano_EGB07333	outparalog_int
Scil_scpid71096	Esil_CBJ48573	outparalog_int
Scil_scpid71096	Morelo_OAQ25550	outparalog_int
Scil_scpid71096	Acas_ELR20212	outparalog_int
Scil_scpid71096	Morvir_scaffold61.g59.t1	outparalog_int
Scil_scpid71096	Hduj_OQV18915.1	outparalog_int
Scil_scpid71096	Lpol_XP_013778988.1	outparalog_int
Scil_scpid71096	Pbla_XP_018283993.1	outparalog_int
Scil_scpid71096	Tmel_CAZ83162	outparalog_int
Drer_ENSDARP00000050378.6	Phoaus_g6500.t1	outparalog_int
Drer_ENSDARP00000050378.6	Auraur_scaffold584.g6.t1	outparalog_int
Drer_ENSDARP00000050378.6	Amac_KNE62073	outparalog_int
Drer_ENSDARP00000050378.6	Drer_ENSDARP00000152899.1	inparalog_int
Drer_ENSDARP00000050378.6	Mcir_OAD01724	outparalog_int
Drer_ENSDARP00000050378.6	Drer_ENSDARP00000093306.3	inparalog_int
Drer_ENSDARP00000050378.6	Skow_XP_006819064.1	outparalog_int
Drer_ENSDARP00000050378.6	Klenit_GAQ85343.1	outparalog_int
Drer_ENSDARP00000050378.6	Diprot_Gene.21815	outparalog_int
Drer_ENSDARP00000050378.6	Cmer_CMB046CT	outparalog_int
Drer_ENSDARP00000050378.6	Apla_XP_022085617.1	outparalog_int
Drer_ENSDARP00000050378.6	Plamic_ANCSI_02395.mRNA.1	outparalog_int
Drer_ENSDARP00000050378.6	Sros_EGD82655	outparalog_int
Drer_ENSDARP00000050378.6	Sphfal_Sphfalx05G099800.1.p	outparalog_int
Drer_ENSDARP00000050378.6	Ramvar_GAU93788.1	outparalog_int
Drer_ENSDARP00000050378.6	Tetwil_Twilhelma_g9042.t2	outparalog_int
Drer_ENSDARP00000050378.6	Plafun_PRP79815	outparalog_int
Drer_ENSDARP00000050378.6	Ppat_Pp3c9_3630V3.1	outparalog_int
Drer_ENSDARP00000050378.6	Emue_0015g84a	outparalog_int
Drer_ENSDARP00000050378.6	Umay_KIS67423	outparalog_int
Drer_ENSDARP00000050378.6	Cfra_CFRG5440T1	outparalog_int
Drer_ENSDARP00000050378.6	Lpol_XP_022243924.1	outparalog_int
Drer_ENSDARP00000050378.6	Sacu_v1.1_s0001.g000659	outparalog_int
Drer_ENSDARP00000050378.6	Cscu_XP_023242355.1	outparalog_int
Drer_ENSDARP00000050378.6	Rirr_GBC31426	outparalog_int
Drer_ENSDARP00000050378.6	Porpur_KAA8496554.1	outparalog_int
Drer_ENSDARP00000050378.6	Cmer_CMB082CT	outparalog_int
Drer_ENSDARP00000050378.6	Sros_EGD77623	outparalog_int
Drer_ENSDARP00000050378.6	Hydvul_Sc4wPfr_106.g23544.t2	outparalog_int
Drer_ENSDARP00000050378.6	Lpol_XP_022243922.1	outparalog_int
Drer_ENSDARP00000050378.6	Dmel_FBpp0289915	outparalog_int
Drer_ENSDARP00000050378.6	Plebac_Pbla_mRNA_15689	outparalog_int
Drer_ENSDARP00000050378.6	Tcas_XP_970863.2	outparalog_int
Drer_ENSDARP00000050378.6	Lgig_LotgiP52553	outparalog_int
Drer_ENSDARP00000050378.6	Marpol_PTQ27593	outparalog_int
Drer_ENSDARP00000050378.6	Coka_g14475.t1	outparalog_int
Drer_ENSDARP00000050378.6	Apla_XP_022085616.1	outparalog_int
Drer_ENSDARP00000050378.6	Cneo_AAW44468	outparalog_int
Drer_ENSDARP00000050378.6	Cint_ENSCINP00000005646.3	outparalog_int
Drer_ENSDARP00000050378.6	Sphfal_Sphfalx05G099800.2.p	outparalog_int
Drer_ENSDARP00000050378.6	Smoe_EFJ37823	outparalog_int
Drer_ENSDARP00000050378.6	Plamic_ANCSI_11133.mRNA.1	outparalog_int
Drer_ENSDARP00000050378.6	Clyhem_TCONS_00065612-protein	outparalog_int
Drer_ENSDARP00000050378.6	Aque_Aqu2.1.28819_001	outparalog_int
Drer_ENSDARP00000050378.6	Nvec_NVE23290	outparalog_int
Drer_ENSDARP00000050378.6	Tetwil_Twilhelma_g9042.t1	outparalog_int
Drer_ENSDARP00000050378.6	Ttra_KNC51570	outparalog_int
Drer_ENSDARP00000050378.6	Ccin_EAU88440	outparalog_int
Drer_ENSDARP00000050378.6	Helrob_HelroP104360	outparalog_int
Drer_ENSDARP00000050378.6	Tadh_P49824	outparalog_int
Drer_ENSDARP00000050378.6	Nk52_evm46s208	outparalog_int
Drer_ENSDARP00000050378.6	Coerev_PIA18176.1	outparalog_int
Drer_ENSDARP00000050378.6	Tcas_XP_008190490.1	outparalog_int
Drer_ENSDARP00000050378.6	Umbram_174584	outparalog_int
Drer_ENSDARP00000050378.6	Spur_XP_780290.4	outparalog_int
Drer_ENSDARP00000050378.6	Morvir_scaffold61.g59.t2	outparalog_int
Drer_ENSDARP00000050378.6	Phatri_Phatr3_J42595.p1	outparalog_int
Drer_ENSDARP00000050378.6	Hydvul_Sc4wPfr_106.g23544.t1	outparalog_int
Drer_ENSDARP00000050378.6	Exapal_XP_020902878.1	outparalog_int
Drer_ENSDARP00000050378.6	Sarc_Sarc4_g23913T	outparalog_int
Drer_ENSDARP00000050378.6	Linana_g7007.t1	outparalog_int
Drer_ENSDARP00000050378.6	Clim_evm3s239	outparalog_int
Drer_ENSDARP00000050378.6	Dpul_EFX71856	outparalog_int
Drer_ENSDARP00000050378.6	Cang_ORZ30903	outparalog_int
Drer_ENSDARP00000050378.6	Cocsub_XP_005644157.1	outparalog_int
Drer_ENSDARP00000050378.6	Rhidel_EIE82251	outparalog_int
Drer_ENSDARP00000050378.6	Mbre_EDQ91844	outparalog_int
Drer_ENSDARP00000050378.6	Spun_KND01460	outparalog_int
Drer_ENSDARP00000050378.6	Aano_EGB13194	outparalog_int
Drer_ENSDARP00000050378.6	Ctel_CapteP226024	outparalog_int
Drer_ENSDARP00000050378.6	Hsap_ENSP00000366271.3	outparalog_int
Drer_ENSDARP00000050378.6	Spis_XP_022780880_1	outparalog_int
Drer_ENSDARP00000050378.6	Hsap_ENSP00000432786.1	outparalog_int
Drer_ENSDARP00000050378.6	Aano_EGB07333	outparalog_int
Drer_ENSDARP00000050378.6	Esil_CBJ48573	outparalog_int
Drer_ENSDARP00000050378.6	Morelo_OAQ25550	outparalog_int
Drer_ENSDARP00000050378.6	Acas_ELR20212	outparalog_int
Drer_ENSDARP00000050378.6	Morvir_scaffold61.g59.t1	outparalog_int
Drer_ENSDARP00000050378.6	Hduj_OQV18915.1	outparalog_int
Drer_ENSDARP00000050378.6	Lpol_XP_013778988.1	outparalog_int
Drer_ENSDARP00000050378.6	Pbla_XP_018283993.1	outparalog_int
Drer_ENSDARP00000050378.6	Tmel_CAZ83162	outparalog_int
Bralan_BL21875_evm12	Phoaus_g6500.t1	outparalog_int
Bralan_BL21875_evm12	Auraur_scaffold584.g6.t1	outparalog_int
Bralan_BL21875_evm12	Amac_KNE62073	outparalog_int
Bralan_BL21875_evm12	Drer_ENSDARP00000152899.1	outparalog_int
Bralan_BL21875_evm12	Mcir_OAD01724	outparalog_int
Bralan_BL21875_evm12	Drer_ENSDARP00000093306.3	outparalog_int
Bralan_BL21875_evm12	Skow_XP_006819064.1	outparalog_int
Bralan_BL21875_evm12	Klenit_GAQ85343.1	outparalog_int
Bralan_BL21875_evm12	Diprot_Gene.21815	outparalog_int
Bralan_BL21875_evm12	Cmer_CMB046CT	outparalog_int
Bralan_BL21875_evm12	Apla_XP_022085617.1	outparalog_int
Bralan_BL21875_evm12	Plamic_ANCSI_02395.mRNA.1	outparalog_int
Bralan_BL21875_evm12	Sros_EGD82655	outparalog_int
Bralan_BL21875_evm12	Sphfal_Sphfalx05G099800.1.p	outparalog_int
Bralan_BL21875_evm12	Ramvar_GAU93788.1	outparalog_int
Bralan_BL21875_evm12	Tetwil_Twilhelma_g9042.t2	outparalog_int
Bralan_BL21875_evm12	Plafun_PRP79815	outparalog_int
Bralan_BL21875_evm12	Ppat_Pp3c9_3630V3.1	outparalog_int
Bralan_BL21875_evm12	Emue_0015g84a	outparalog_int
Bralan_BL21875_evm12	Umay_KIS67423	outparalog_int
Bralan_BL21875_evm12	Cfra_CFRG5440T1	outparalog_int
Bralan_BL21875_evm12	Lpol_XP_022243924.1	outparalog_int
Bralan_BL21875_evm12	Sacu_v1.1_s0001.g000659	outparalog_int
Bralan_BL21875_evm12	Cscu_XP_023242355.1	outparalog_int
Bralan_BL21875_evm12	Rirr_GBC31426	outparalog_int
Bralan_BL21875_evm12	Porpur_KAA8496554.1	outparalog_int
Bralan_BL21875_evm12	Cmer_CMB082CT	outparalog_int
Bralan_BL21875_evm12	Sros_EGD77623	outparalog_int
Bralan_BL21875_evm12	Hydvul_Sc4wPfr_106.g23544.t2	outparalog_int
Bralan_BL21875_evm12	Lpol_XP_022243922.1	outparalog_int
Bralan_BL21875_evm12	Dmel_FBpp0289915	outparalog_int
Bralan_BL21875_evm12	Plebac_Pbla_mRNA_15689	outparalog_int
Bralan_BL21875_evm12	Tcas_XP_970863.2	outparalog_int
Bralan_BL21875_evm12	Lgig_LotgiP52553	outparalog_int
Bralan_BL21875_evm12	Marpol_PTQ27593	outparalog_int
Bralan_BL21875_evm12	Coka_g14475.t1	outparalog_int
Bralan_BL21875_evm12	Apla_XP_022085616.1	outparalog_int
Bralan_BL21875_evm12	Cneo_AAW44468	outparalog_int
Bralan_BL21875_evm12	Cint_ENSCINP00000005646.3	outparalog_int
Bralan_BL21875_evm12	Sphfal_Sphfalx05G099800.2.p	outparalog_int
Bralan_BL21875_evm12	Smoe_EFJ37823	outparalog_int
Bralan_BL21875_evm12	Plamic_ANCSI_11133.mRNA.1	outparalog_int
Bralan_BL21875_evm12	Clyhem_TCONS_00065612-protein	outparalog_int
Bralan_BL21875_evm12	Aque_Aqu2.1.28819_001	outparalog_int
Bralan_BL21875_evm12	Nvec_NVE23290	outparalog_int
Bralan_BL21875_evm12	Tetwil_Twilhelma_g9042.t1	outparalog_int
Bralan_BL21875_evm12	Ttra_KNC51570	outparalog_int
Bralan_BL21875_evm12	Ccin_EAU88440	outparalog_int
Bralan_BL21875_evm12	Helrob_HelroP104360	outparalog_int
Bralan_BL21875_evm12	Tadh_P49824	outparalog_int
Bralan_BL21875_evm12	Nk52_evm46s208	outparalog_int
Bralan_BL21875_evm12	Coerev_PIA18176.1	outparalog_int
Bralan_BL21875_evm12	Tcas_XP_008190490.1	outparalog_int
Bralan_BL21875_evm12	Umbram_174584	outparalog_int
Bralan_BL21875_evm12	Spur_XP_780290.4	outparalog_int
Bralan_BL21875_evm12	Morvir_scaffold61.g59.t2	outparalog_int
Bralan_BL21875_evm12	Phatri_Phatr3_J42595.p1	outparalog_int
Bralan_BL21875_evm12	Hydvul_Sc4wPfr_106.g23544.t1	outparalog_int
Bralan_BL21875_evm12	Exapal_XP_020902878.1	outparalog_int
Bralan_BL21875_evm12	Sarc_Sarc4_g23913T	outparalog_int
Bralan_BL21875_evm12	Linana_g7007.t1	outparalog_int
Bralan_BL21875_evm12	Clim_evm3s239	outparalog_int
Bralan_BL21875_evm12	Dpul_EFX71856	outparalog_int
Bralan_BL21875_evm12	Cang_ORZ30903	outparalog_int
Bralan_BL21875_evm12	Cocsub_XP_005644157.1	outparalog_int
Bralan_BL21875_evm12	Rhidel_EIE82251	outparalog_int
Bralan_BL21875_evm12	Mbre_EDQ91844	outparalog_int
Bralan_BL21875_evm12	Spun_KND01460	outparalog_int
Bralan_BL21875_evm12	Aano_EGB13194	outparalog_int
Bralan_BL21875_evm12	Ctel_CapteP226024	outparalog_int
Bralan_BL21875_evm12	Hsap_ENSP00000366271.3	outparalog_int
Bralan_BL21875_evm12	Spis_XP_022780880_1	outparalog_int
Bralan_BL21875_evm12	Hsap_ENSP00000432786.1	outparalog_int
Bralan_BL21875_evm12	Aano_EGB07333	outparalog_int
Bralan_BL21875_evm12	Esil_CBJ48573	outparalog_int
Bralan_BL21875_evm12	Morelo_OAQ25550	outparalog_int
Bralan_BL21875_evm12	Acas_ELR20212	outparalog_int
Bralan_BL21875_evm12	Morvir_scaffold61.g59.t1	outparalog_int
Bralan_BL21875_evm12	Hduj_OQV18915.1	outparalog_int
Bralan_BL21875_evm12	Lpol_XP_013778988.1	outparalog_int
Bralan_BL21875_evm12	Pbla_XP_018283993.1	outparalog_int
Bralan_BL21875_evm12	Tmel_CAZ83162	outparalog_int
Drer_ENSDARP00000131255.2	Phoaus_g6500.t1	outparalog_int
Drer_ENSDARP00000131255.2	Auraur_scaffold584.g6.t1	outparalog_int
Drer_ENSDARP00000131255.2	Amac_KNE62073	outparalog_int
Drer_ENSDARP00000131255.2	Drer_ENSDARP00000152899.1	inparalog_int
Drer_ENSDARP00000131255.2	Mcir_OAD01724	outparalog_int
Drer_ENSDARP00000131255.2	Drer_ENSDARP00000093306.3	inparalog_int
Drer_ENSDARP00000131255.2	Skow_XP_006819064.1	outparalog_int
Drer_ENSDARP00000131255.2	Klenit_GAQ85343.1	outparalog_int
Drer_ENSDARP00000131255.2	Diprot_Gene.21815	outparalog_int
Drer_ENSDARP00000131255.2	Cmer_CMB046CT	outparalog_int
Drer_ENSDARP00000131255.2	Apla_XP_022085617.1	outparalog_int
Drer_ENSDARP00000131255.2	Plamic_ANCSI_02395.mRNA.1	outparalog_int
Drer_ENSDARP00000131255.2	Sros_EGD82655	outparalog_int
Drer_ENSDARP00000131255.2	Sphfal_Sphfalx05G099800.1.p	outparalog_int
Drer_ENSDARP00000131255.2	Ramvar_GAU93788.1	outparalog_int
Drer_ENSDARP00000131255.2	Tetwil_Twilhelma_g9042.t2	outparalog_int
Drer_ENSDARP00000131255.2	Plafun_PRP79815	outparalog_int
Drer_ENSDARP00000131255.2	Ppat_Pp3c9_3630V3.1	outparalog_int
Drer_ENSDARP00000131255.2	Emue_0015g84a	outparalog_int
Drer_ENSDARP00000131255.2	Umay_KIS67423	outparalog_int
Drer_ENSDARP00000131255.2	Cfra_CFRG5440T1	outparalog_int
Drer_ENSDARP00000131255.2	Lpol_XP_022243924.1	outparalog_int
Drer_ENSDARP00000131255.2	Sacu_v1.1_s0001.g000659	outparalog_int
Drer_ENSDARP00000131255.2	Cscu_XP_023242355.1	outparalog_int
Drer_ENSDARP00000131255.2	Rirr_GBC31426	outparalog_int
Drer_ENSDARP00000131255.2	Porpur_KAA8496554.1	outparalog_int
Drer_ENSDARP00000131255.2	Cmer_CMB082CT	outparalog_int
Drer_ENSDARP00000131255.2	Sros_EGD77623	outparalog_int
Drer_ENSDARP00000131255.2	Hydvul_Sc4wPfr_106.g23544.t2	outparalog_int
Drer_ENSDARP00000131255.2	Lpol_XP_022243922.1	outparalog_int
Drer_ENSDARP00000131255.2	Dmel_FBpp0289915	outparalog_int
Drer_ENSDARP00000131255.2	Plebac_Pbla_mRNA_15689	outparalog_int
Drer_ENSDARP00000131255.2	Tcas_XP_970863.2	outparalog_int
Drer_ENSDARP00000131255.2	Lgig_LotgiP52553	outparalog_int
Drer_ENSDARP00000131255.2	Marpol_PTQ27593	outparalog_int
Drer_ENSDARP00000131255.2	Coka_g14475.t1	outparalog_int
Drer_ENSDARP00000131255.2	Apla_XP_022085616.1	outparalog_int
Drer_ENSDARP00000131255.2	Cneo_AAW44468	outparalog_int
Drer_ENSDARP00000131255.2	Cint_ENSCINP00000005646.3	outparalog_int
Drer_ENSDARP00000131255.2	Sphfal_Sphfalx05G099800.2.p	outparalog_int
Drer_ENSDARP00000131255.2	Smoe_EFJ37823	outparalog_int
Drer_ENSDARP00000131255.2	Plamic_ANCSI_11133.mRNA.1	outparalog_int
Drer_ENSDARP00000131255.2	Clyhem_TCONS_00065612-protein	outparalog_int
Drer_ENSDARP00000131255.2	Aque_Aqu2.1.28819_001	outparalog_int
Drer_ENSDARP00000131255.2	Nvec_NVE23290	outparalog_int
Drer_ENSDARP00000131255.2	Tetwil_Twilhelma_g9042.t1	outparalog_int
Drer_ENSDARP00000131255.2	Ttra_KNC51570	outparalog_int
Drer_ENSDARP00000131255.2	Ccin_EAU88440	outparalog_int
Drer_ENSDARP00000131255.2	Helrob_HelroP104360	outparalog_int
Drer_ENSDARP00000131255.2	Tadh_P49824	outparalog_int
Drer_ENSDARP00000131255.2	Nk52_evm46s208	outparalog_int
Drer_ENSDARP00000131255.2	Coerev_PIA18176.1	outparalog_int
Drer_ENSDARP00000131255.2	Tcas_XP_008190490.1	outparalog_int
Drer_ENSDARP00000131255.2	Umbram_174584	outparalog_int
Drer_ENSDARP00000131255.2	Spur_XP_780290.4	outparalog_int
Drer_ENSDARP00000131255.2	Morvir_scaffold61.g59.t2	outparalog_int
Drer_ENSDARP00000131255.2	Phatri_Phatr3_J42595.p1	outparalog_int
Drer_ENSDARP00000131255.2	Hydvul_Sc4wPfr_106.g23544.t1	outparalog_int
Drer_ENSDARP00000131255.2	Exapal_XP_020902878.1	outparalog_int
Drer_ENSDARP00000131255.2	Sarc_Sarc4_g23913T	outparalog_int
Drer_ENSDARP00000131255.2	Linana_g7007.t1	outparalog_int
Drer_ENSDARP00000131255.2	Clim_evm3s239	outparalog_int
Drer_ENSDARP00000131255.2	Dpul_EFX71856	outparalog_int
Drer_ENSDARP00000131255.2	Cang_ORZ30903	outparalog_int
Drer_ENSDARP00000131255.2	Cocsub_XP_005644157.1	outparalog_int
Drer_ENSDARP00000131255.2	Rhidel_EIE82251	outparalog_int
Drer_ENSDARP00000131255.2	Mbre_EDQ91844	outparalog_int
Drer_ENSDARP00000131255.2	Spun_KND01460	outparalog_int
Drer_ENSDARP00000131255.2	Aano_EGB13194	outparalog_int
Drer_ENSDARP00000131255.2	Ctel_CapteP226024	outparalog_int
Drer_ENSDARP00000131255.2	Hsap_ENSP00000366271.3	outparalog_int
Drer_ENSDARP00000131255.2	Spis_XP_022780880_1	outparalog_int
Drer_ENSDARP00000131255.2	Hsap_ENSP00000432786.1	outparalog_int
Drer_ENSDARP00000131255.2	Aano_EGB07333	outparalog_int
Drer_ENSDARP00000131255.2	Esil_CBJ48573	outparalog_int
Drer_ENSDARP00000131255.2	Morelo_OAQ25550	outparalog_int
Drer_ENSDARP00000131255.2	Acas_ELR20212	outparalog_int
Drer_ENSDARP00000131255.2	Morvir_scaffold61.g59.t1	outparalog_int
Drer_ENSDARP00000131255.2	Hduj_OQV18915.1	outparalog_int
Drer_ENSDARP00000131255.2	Lpol_XP_013778988.1	outparalog_int
Drer_ENSDARP00000131255.2	Pbla_XP_018283993.1	outparalog_int
Drer_ENSDARP00000131255.2	Tmel_CAZ83162	outparalog_int
Emue_0005g1222a	Phoaus_g6500.t1	outparalog_int
Emue_0005g1222a	Auraur_scaffold584.g6.t1	outparalog_int
Emue_0005g1222a	Amac_KNE62073	outparalog_int
Emue_0005g1222a	Drer_ENSDARP00000152899.1	outparalog_int
Emue_0005g1222a	Mcir_OAD01724	outparalog_int
Emue_0005g1222a	Drer_ENSDARP00000093306.3	outparalog_int
Emue_0005g1222a	Skow_XP_006819064.1	outparalog_int
Emue_0005g1222a	Klenit_GAQ85343.1	outparalog_int
Emue_0005g1222a	Diprot_Gene.21815	outparalog_int
Emue_0005g1222a	Cmer_CMB046CT	outparalog_int
Emue_0005g1222a	Apla_XP_022085617.1	outparalog_int
Emue_0005g1222a	Plamic_ANCSI_02395.mRNA.1	outparalog_int
Emue_0005g1222a	Sros_EGD82655	outparalog_int
Emue_0005g1222a	Sphfal_Sphfalx05G099800.1.p	outparalog_int
Emue_0005g1222a	Ramvar_GAU93788.1	outparalog_int
Emue_0005g1222a	Tetwil_Twilhelma_g9042.t2	outparalog_int
Emue_0005g1222a	Plafun_PRP79815	outparalog_int
Emue_0005g1222a	Ppat_Pp3c9_3630V3.1	outparalog_int
Emue_0005g1222a	Emue_0015g84a	inparalog_int
Emue_0005g1222a	Umay_KIS67423	outparalog_int
